"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"13996111","JJ449707","10/13/2025 01:38:00 AM","017XX N NEVA AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","DRIVEWAY - RESIDENTIAL","false","false","2513","025","29","25","06","1128321","1910819","2025","11/02/2025 03:41:09 PM","41.911593252","-87.804028477","POINT (-87.804028477 41.911593252)"
"13996022","JJ449567","10/13/2025 01:20:00 AM","050XX N SHERIDAN RD","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE","false","false","2024","020","48","3","05","1168714","1934055","2025","11/02/2025 03:41:09 PM","41.97457394","-87.654961348","POINT (-87.654961348 41.97457394)"
"13996000","JJ449569","10/13/2025 01:15:00 AM","016XX W 77TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0611","006","17","71","03","1166544","1853646","2025","11/02/2025 03:41:09 PM","41.75397162","-87.665242135","POINT (-87.665242135 41.75397162)"
"13996021","JJ449553","10/13/2025 12:30:00 AM","082XX S STONY ISLAND AVE","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false","0411","004","8","45","05","1188240","1850626","2025","11/02/2025 03:41:09 PM","41.74519462","-87.58583056","POINT (-87.58583056 41.74519462)"
"13995959","JJ449540","10/13/2025 12:07:00 AM","014XX W IRVING PARK RD","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","1922","019","46","6","05","1165604","1926650","2025","11/02/2025 03:41:09 PM","41.95432134","-87.666609601","POINT (-87.666609601 41.95432134)"
"13996044","JJ449543","10/13/2025 12:01:00 AM","061XX S CARPENTER ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0712","007","16","68","03","1170364","1864168","2025","11/02/2025 03:41:09 PM","41.782763043","-87.650937196","POINT (-87.650937196 41.782763043)"
"14005655","JJ461214","10/13/2025 12:00:00 AM","064XX N NORTHWEST HWY","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE - PORCH / HALLWAY","false","false","1612","016","41","9","05","1127303","1941985","2025","10/25/2025 03:42:26 PM","41.997133499","-87.807065274","POINT (-87.807065274 41.997133499)"
"13996002","JJ449532","10/12/2025 11:52:00 PM","039XX N LINCOLN AVE","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false","1922","019","47","5","05","1162554","1926085","2025","11/02/2025 03:41:09 PM","41.952835516","-87.67783769","POINT (-87.67783769 41.952835516)"
"13996059","JJ449642","10/12/2025 11:30:00 PM","014XX W 115TH ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","ALLEY","false","false","2234","022","21","75","06","1168883","1828485","2025","11/02/2025 03:41:09 PM","41.684875867","-87.657394424","POINT (-87.657394424 41.684875867)"
"13997205","JJ449886","10/12/2025 11:15:00 PM","047XX S KEDZIE AVE","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","0922","009","14","58","05","1155836","1873093","2025","11/02/2025 03:41:09 PM","41.807558538","-87.703962029","POINT (-87.703962029 41.807558538)"
"13996037","JJ449523","10/12/2025 10:50:00 PM","0000X N WELLS ST","0313","ROBBERY","ARMED - OTHER DANGEROUS WEAPON","SMALL RETAIL STORE","false","false","0122","001","34","32","03","1174726","1900671","2025","11/02/2025 03:41:09 PM","41.882834231","-87.633855092","POINT (-87.633855092 41.882834231)"
"13996439","JJ450146","10/12/2025 09:45:00 PM","016XX N OAKLEY AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1434","014","32","24","06","1160768","1911048","2025","11/02/2025 03:41:09 PM","41.911610314","-87.684821236","POINT (-87.684821236 41.911610314)"
"13996560","JJ449460","10/12/2025 09:16:00 PM","021XX S ARCHER AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","RESTAURANT","false","false","0914","009","11","34","03","1174997","1890040","2025","10/20/2025 03:43:24 PM","41.853655999","-87.633178377","POINT (-87.633178377 41.853655999)"
"14000900","JJ455441","10/12/2025 09:00:00 PM","023XX W ESTES AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE - GARAGE","false","false","2411","024","50","2","05","1159371","1947251","2025","11/02/2025 03:41:09 PM","42.010982144","-87.688953219","POINT (-87.688953219 42.010982144)"
"13995955","JJ449484","10/12/2025 08:00:00 PM","016XX N THROOP ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","VEHICLE NON-COMMERCIAL","false","false","1433","014","32","24","06","1167208","1911772","2025","11/02/2025 03:41:09 PM","41.91346096","-87.661141924","POINT (-87.661141924 41.91346096)"
"13995731","JJ449413","10/12/2025 07:49:00 PM","105XX S OGLESBY AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","SIDEWALK","false","false","0434","004","7","51","03","1193859","1835630","2025","11/02/2025 03:41:09 PM","41.703908404","-87.565731965","POINT (-87.565731965 41.703908404)"
"13996076","JJ449637","10/12/2025 07:21:00 PM","008XX E 79TH ST","0320","ROBBERY","STRONG ARM - NO WEAPON","SIDEWALK","false","false","0624","006","8","44","03","1183138","1852806","2025","11/02/2025 03:41:09 PM","41.751296874","-87.604457233","POINT (-87.604457233 41.751296874)"
"13996146","JJ449727","10/12/2025 07:00:00 PM","045XX N BERNARD ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1723","017","33","14","06","1152572","1929858","2025","11/02/2025 03:41:09 PM","41.963392524","-87.714432028","POINT (-87.714432028 41.963392524)"
"13996026","JJ449528","10/12/2025 07:00:00 PM","024XX W CERMAK RD","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","1023","010","28","31","03","1160557","1889334","2025","10/20/2025 03:43:24 PM","41.852029531","-87.6861979","POINT (-87.6861979 41.852029531)"
"13995741","JJ449366","10/12/2025 06:50:00 PM","007XX E 100TH PL","031A","ROBBERY","ARMED - HANDGUN","CONVENIENCE STORE","false","false","0511","005","8","50","03","1183033","1838598","2025","11/02/2025 03:41:09 PM","41.712310931","-87.605282405","POINT (-87.605282405 41.712310931)"
"13995940","JJ449489","10/12/2025 06:30:00 PM","085XX S DRAKE AVE","033B","ROBBERY","ATTEMPT ARMED - OTHER FIREARM","STREET","false","false","0834","008","18","70","03","1154083","1847565","2025","11/02/2025 03:41:09 PM","41.737540796","-87.711069049","POINT (-87.711069049 41.737540796)"
"13995689","JJ449314","10/12/2025 06:12:00 PM","013XX N HUMBOLDT DR","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","1423","014","26","24","03","1156156","1908652","2025","11/02/2025 03:41:09 PM","41.905129925","-87.701829128","POINT (-87.701829128 41.905129925)"
"13995710","JJ449400","10/12/2025 06:00:00 PM","052XX W CHICAGO AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","ALLEY","false","false","1524","015","37","25","03","1141383","1904829","2025","11/02/2025 03:41:09 PM","41.894924781","-87.75619008","POINT (-87.75619008 41.894924781)"
"13995903","JJ449459","10/12/2025 06:00:00 PM","062XX S ARTESIAN AVE","0630","BURGLARY","ATTEMPT FORCIBLE ENTRY","RESIDENCE","false","false","0825","008","16","66","05","1161110","1863217","2025","11/02/2025 03:41:09 PM","41.78034989","-87.684891585","POINT (-87.684891585 41.78034989)"
"13996554","JJ450373","10/12/2025 05:00:00 PM","040XX N HERMITAGE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1912","019","47","6","06","1164077","1926785","2025","11/02/2025 03:41:09 PM","41.954724248","-87.672219222","POINT (-87.672219222 41.954724248)"
"13996498","JJ450124","10/12/2025 05:00:00 PM","062XX S EVANS AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0313","003","20","42","06","1182295","1863757","2025","11/02/2025 03:41:09 PM","41.781367064","-87.607207607","POINT (-87.607207607 41.781367064)"
"13995601","JJ449250","10/12/2025 04:50:00 PM","001XX W OAK ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","1824","018","2","8","05","1174734","1907126","2025","11/02/2025 03:41:09 PM","41.900546929","-87.633632427","POINT (-87.633632427 41.900546929)"
"13995725","JJ449206","10/12/2025 03:45:00 PM","065XX S KEELER AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0833","008","13","65","05","1149496","1860941","2025","11/02/2025 03:41:09 PM","41.77433662","-87.727529709","POINT (-87.727529709 41.77433662)"
"13996176","JJ449851","10/12/2025 03:00:00 PM","134XX S BURLEY AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0433","004","10","55","06","1199769","1816410","2025","11/02/2025 03:41:09 PM","41.651020166","-87.544735261","POINT (-87.544735261 41.651020166)"
"14001035","JJ455314","10/12/2025 03:00:00 PM","009XX N LAWNDALE AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","1112","011","27","23","05","1151548","1905930","2025","11/02/2025 03:41:09 PM","41.897752333","-87.718827487","POINT (-87.718827487 41.897752333)"
"13995463","JJ448979","10/12/2025 12:50:00 PM","021XX S INDIANA AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESTAURANT","false","false","0132","001","3","33","05","1177977","1890083","2025","10/20/2025 03:43:24 PM","41.853706795","-87.622239504","POINT (-87.622239504 41.853706795)"
"13996114","JJ448897","10/12/2025 11:00:00 AM","080XX S ST LAWRENCE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0631","006","6","44","06","1181633","1851756","2025","11/02/2025 03:41:09 PM","41.748450413","-87.610004613","POINT (-87.610004613 41.748450413)"
"13997108","JJ448877","10/12/2025 10:50:00 AM","035XX W LEXINGTON ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1133","011","24","27","03","1152995","1896476","2025","11/02/2025 03:41:09 PM","41.871781022","-87.713763476","POINT (-87.713763476 41.871781022)"
"13996856","JJ450551","10/12/2025 10:30:00 AM","024XX W 63RD ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","0825","008","16","66","05","1160989","1862809","2025","11/02/2025 03:41:09 PM","41.779232785","-87.685346466","POINT (-87.685346466 41.779232785)"
"13995373","JJ448826","10/12/2025 09:47:00 AM","019XX W GARFIELD BLVD","031A","ROBBERY","ARMED - HANDGUN","GAS STATION","false","false","0932","009","16","61","03","1164157","1868187","2025","11/02/2025 03:41:09 PM","41.793924612","-87.673580917","POINT (-87.673580917 41.793924612)"
"13995310","JJ448815","10/12/2025 09:45:00 AM","080XX S PAXTON AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","true","0414","004","8","46","05","1192255","1852172","2025","11/02/2025 03:41:09 PM","41.749340326","-87.571069017","POINT (-87.571069017 41.749340326)"
"13996384","JJ449999","10/12/2025 09:30:00 AM","021XX N NASHVILLE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","2512","025","29","19","06","1132112","1913874","2025","11/02/2025 03:41:09 PM","41.919911512","-87.790030158","POINT (-87.790030158 41.919911512)"
"13995389","JJ448900","10/12/2025 09:00:00 AM","003XX S CALIFORNIA AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1124","011","27","27","06","1157771","1898384","2025","11/02/2025 03:41:09 PM","41.876920826","-87.696176785","POINT (-87.696176785 41.876920826)"
"13995253","JJ448716","10/12/2025 07:22:00 AM","003XX N ADA ST","0320","ROBBERY","STRONG ARM - NO WEAPON","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1215","012","27","28","03","1167373","1902213","2025","11/02/2025 03:41:09 PM","41.887226877","-87.660811046","POINT (-87.660811046 41.887226877)"
"13997854","JJ451706","10/12/2025 07:05:00 AM","061XX W ADDISON ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1633","016","38","17","06","1134837","1923303","2025","11/02/2025 03:41:09 PM","41.945737936","-87.779794209","POINT (-87.779794209 41.945737936)"
"13995796","JJ448928","10/12/2025 06:30:00 AM","033XX N OTTAWA AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1631","016","38","17","06","1124502","1921260","2025","11/02/2025 03:41:09 PM","41.940308555","-87.817828008","POINT (-87.817828008 41.940308555)"
"13996657","JJ449257","10/12/2025 06:30:00 AM","007XX E 82ND ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0631","006","6","44","05","1182488","1850786","2025","11/02/2025 03:41:09 PM","41.745768862","-87.606901635","POINT (-87.606901635 41.745768862)"
"13995382","JJ448758","10/12/2025 06:20:00 AM","006XX E 75TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0323","003","6","69","03","1181651","1855416","2025","10/20/2025 03:43:24 PM","41.758493431","-87.609825873","POINT (-87.609825873 41.758493431)"
"13995230","JJ448685","10/12/2025 06:20:00 AM","110XX S VERNON AVE","031A","ROBBERY","ARMED - HANDGUN","RESIDENCE - PORCH / HALLWAY","false","false","0513","005","9","49","03","1181203","1831889","2025","11/02/2025 03:41:09 PM","41.69394281","-87.612190086","POINT (-87.612190086 41.69394281)"
"13995216","JJ448679","10/12/2025 06:15:00 AM","011XX S CLARK ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0123","001","34","32","06","1175696","1895352","2025","11/02/2025 03:41:09 PM","41.86821682","-87.6304532","POINT (-87.6304532 41.86821682)"
"13995202","JJ448656","10/12/2025 05:50:00 AM","0000X W 95TH ST","0320","ROBBERY","STRONG ARM - NO WEAPON","CTA TRAIN","false","false","0511","005","9","49","03","1177703","1841947","2025","11/02/2025 03:41:09 PM","41.721623049","-87.624701342","POINT (-87.624701342 41.721623049)"
"13995313","JJ448711","10/12/2025 05:41:00 AM","026XX N MOODY AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","2512","025","30","19","06","1134953","1916955","2025","11/02/2025 03:41:09 PM","41.928316269","-87.779518561","POINT (-87.779518561 41.928316269)"
"13995203","JJ448660","10/12/2025 05:31:00 AM","032XX W 59TH ST","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE","false","false","0822","008","14","66","05","1155977","1865327","2025","11/02/2025 03:41:09 PM","41.786244716","-87.703653521","POINT (-87.703653521 41.786244716)"
"13995288","JJ448836","10/12/2025 05:20:00 AM","030XX N OCONTO AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","2511","025","29","17","06","1127222","1919426","2025","11/02/2025 03:41:09 PM","41.935230514","-87.80787219","POINT (-87.80787219 41.935230514)"
"13995277","JJ448767","10/12/2025 05:09:00 AM","007XX W 49TH PL","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","0935","009","20","61","05","1172237","1872046","2025","11/02/2025 03:41:09 PM","41.804340133","-87.643838572","POINT (-87.643838572 41.804340133)"
"13995452","JJ448898","10/12/2025 04:30:00 AM","032XX N SOUTHPORT AVE","0610","BURGLARY","FORCIBLE ENTRY","CONVENIENCE STORE","false","false","1924","019","44","6","05","1166403","1921393","2025","11/02/2025 03:41:09 PM","41.939878796","-87.663823333","POINT (-87.663823333 41.939878796)"
"13995211","JJ448635","10/12/2025 04:03:00 AM","086XX S KILDARE AVE","0650","BURGLARY","HOME INVASION","RESIDENCE","false","true","0834","008","18","70","05","1149263","1846882","2025","11/02/2025 03:41:09 PM","41.735760798","-87.728746038","POINT (-87.728746038 41.735760798)"
"13995311","JJ448782","10/12/2025 04:00:00 AM","077XX S EXCHANGE AVE","0610","BURGLARY","FORCIBLE ENTRY","GROCERY FOOD STORE","false","false","0421","004","7","43","05","1196501","1854123","2025","11/02/2025 03:41:09 PM","41.754589738","-87.555445669","POINT (-87.555445669 41.754589738)"
"13995482","JJ448668","10/12/2025 04:00:00 AM","103XX S PEORIA ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","2232","022","21","73","06","1172143","1836193","2025","10/20/2025 03:43:24 PM","41.705957012","-87.64523501","POINT (-87.64523501 41.705957012)"
"13995175","JJ448605","10/12/2025 03:40:00 AM","0000X W 69TH ST","0320","ROBBERY","STRONG ARM - NO WEAPON","CTA TRAIN","false","false","0731","007","6","69","03","1177279","1859276","2025","10/20/2025 03:43:24 PM","41.769185486","-87.625732415","POINT (-87.625732415 41.769185486)"
"13996324","JJ449750","10/12/2025 03:11:00 AM","015XX W 16TH ST","0610","BURGLARY","FORCIBLE ENTRY","CONSTRUCTION SITE","false","false","1233","012","25","31","05","1166320","1892147","2025","11/02/2025 03:41:09 PM","41.85962753","-87.66496579","POINT (-87.66496579 41.85962753)"
"13995172","JJ448619","10/12/2025 03:05:00 AM","063XX S INGLESIDE AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","0314","003","20","42","03","1183816","1863135","2025","11/02/2025 03:41:09 PM","41.77962486","-87.601650748","POINT (-87.601650748 41.77962486)"
"13998041","JJ451888","10/12/2025 03:00:00 AM","078XX S LUELLA AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","RESIDENCE","false","false","0414","004","7","43","06","1192562","1853369","2025","11/02/2025 03:41:09 PM","41.752617525","-87.569905149","POINT (-87.569905149 41.752617525)"
"28915","JJ448559","10/12/2025 02:53:00 AM","064XX S FAIRFIELD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","YARD","true","false","0825","008","16","66","01A","1159153","1861766","2025","10/20/2025 03:43:24 PM","41.776408412","-87.692105986","POINT (-87.692105986 41.776408412)"
"13995192","JJ448627","10/12/2025 02:50:00 AM","015XX S STATE ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0131","001","3","33","06","1176588","1892511","2025","11/02/2025 03:41:09 PM","41.860400844","-87.627264306","POINT (-87.627264306 41.860400844)"
"13995120","JJ448564","10/12/2025 02:24:00 AM","021XX W 19TH ST","031A","ROBBERY","ARMED - HANDGUN","ALLEY","false","false","1234","012","25","31","03","1162376","1890721","2025","11/02/2025 03:41:09 PM","41.855797785","-87.679482908","POINT (-87.679482908 41.855797785)"
"13995665","JJ449363","10/12/2025 02:00:00 AM","075XX W BELMONT AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","2511","025","29","17","06","1125044","1920405","2025","11/02/2025 03:41:09 PM","41.937953367","-87.815854899","POINT (-87.815854899 41.937953367)"
"13996276","JJ449809","10/12/2025 02:00:00 AM","0000X W 110TH PL","0320","ROBBERY","STRONG ARM - NO WEAPON","RESIDENCE","false","false","0513","005","9","49","03","1177922","1831694","2025","11/02/2025 03:41:09 PM","41.693482454","-87.624208448","POINT (-87.624208448 41.693482454)"
"13995325","JJ448700","10/12/2025 02:00:00 AM","029XX S QUINN ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","0913","009","11","60","05","1170489","1885056","2025","11/02/2025 03:41:09 PM","41.840079149","-87.649869854","POINT (-87.649869854 41.840079149)"
"13995139","JJ448581","10/12/2025 01:45:00 AM","010XX N STATE ST","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","1824","018","42","8","03","1176178","1907304","2025","11/02/2025 03:41:09 PM","41.901002929","-87.628323225","POINT (-87.628323225 41.901002929)"
